symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met
DIVISLAB.NS,6753.0,6810.875,6469.5,6357.65,6379.403333333334,6306.3125,6794.980399483359,5636.5,7039.446635250951,True,True,False,False,True,False,True,False,False,3.5370756568153805,noise,96.8599840968246,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,64.4092931290163,False,False
FSL.NS,277.7200012207031,252.8300018310547,234.57972208658853,229.7851998901367,282.99858520507814,298.70744888305666,258.1374307642383,202.0,395.17512550052356,False,False,False,False,True,True,False,True,False,-24.021059265104817,noise,60.01489601125654,False,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),26.05042016806723,False,False
HATSUN.NS,924.2000122070312,926.2118733723959,938.8080257839626,936.2826025390625,952.795126546224,937.384375,926.9441446648972,846.1695010496207,1166.4139968270674,False,True,False,False,False,False,True,False,False,5.2549068838316115,noise,80.68171996843992,False,Food Products,Dairy Products,66.43598615916954,False,False
SOUTHBANK.NS,40.7400016784668,39.65833377838135,39.50027794308133,38.60860015869141,39.442066802978516,37.00050550460816,40.270818206304305,27.80250596199242,46.84000015258789,True,True,True,False,True,True,True,True,False,44.8374564502577,noise,39.97008615280311,False,Banks,Private Sector Bank,88.68017795353435,True,False
ARVIND.NS,491.8500061035156,467.1500015258789,417.522221883138,399.58100036621096,354.163666788737,341.03824966430665,472.06724519560476,274.79998779296875,500.95001220703125,True,True,True,True,True,True,True,True,False,32.70905148705165,green,100.804639590725,False,Textiles & Apparels,Garments & Apparels,85.21997034107761,True,True
FORCEMOT.NS,19833.0,19832.416666666668,20656.472222222223,20721.04,19955.646666666667,19531.37529296875,19830.260915414416,10136.122267962071,26450.0,False,True,True,True,False,True,False,True,False,89.0506588756429,noise,63.36379431175851,False,Automobiles,Passenger Cars & Utility Vehicles,95.3534354918438,True,False
RENUKA.NS,23.290000915527344,24.187500317891438,26.887777752346462,26.40560001373291,26.287799962361653,27.281749992370607,24.266177097827732,22.850000381469727,35.849998474121094,False,False,False,False,False,False,False,False,False,-27.715704428458444,noise,54.09234027264696,False,Agricultural Food & other Products,Sugar,21.601581809194265,False,False
SONATSOFTW.NS,270.1000061035156,270.4125010172526,263.63861083984375,254.1063995361328,307.4311990356445,321.0957398223877,269.3908811851738,207.14999389648438,443.1080401303717,False,False,False,False,True,True,False,True,False,-29.34652071426883,dry,19.700059582416003,False,IT - Software,Computers - Software & Consulting,20.019772614928325,False,False
LENSKART.NS,,,,,,,,,,False,False,False,False,False,False,False,False,False,,green,145.1725174001816,False,Retailing,Speciality Retail,,False,False
SUNDARMFIN.NS,4312.7998046875,4537.6583251953125,4694.022203233507,4721.723984375,4912.691005859375,4824.35798828125,4491.391103425242,4187.370832093676,5642.0,False,True,False,False,False,False,True,False,False,-15.225309168083323,red,219.46026420695569,False,Finance,Non Banking Financial Company (NBFC),38.952051408798816,False,False
SCHAEFFLER.NS,4196.10009765625,4076.0500284830728,4075.379638671875,4028.5735400390627,3930.2053645833334,3942.7737646484375,4097.658370186597,3489.687030472257,4445.0,True,False,False,True,True,False,True,True,False,3.704501507819602,green,211.3519289728809,False,Auto Components,Auto Components & Equipments,64.75531389026199,False,False
GRINFRA.NS,940.2999877929688,945.9625040690104,913.7208370632595,900.3620031738282,983.6492252604166,1053.3470721435547,943.6206866039289,785.0,1440.7122847359974,False,False,False,False,True,False,False,False,False,-26.471662103284533,dry,7.957955853211524,False,Construction,Civil Construction,23.38111715274345,False,False
JUBLFOOD.NS,430.04998779296875,451.3708318074544,460.8888888888889,459.13700012207033,522.7453330485026,549.1565003967285,448.5019339072409,408.79998779296875,717.6987712651691,False,False,False,False,False,False,False,False,False,-36.10682241043135,red,130.6878784272548,False,Leisure Services,Restaurants,12.753336628769155,False,False
VTL.NS,598.6500244140625,607.6500142415365,588.1041700575087,573.2040014648437,495.2096663411458,474.2754804992676,605.964585587444,379.293213735748,647.0,True,True,True,True,True,True,True,False,False,19.898121309866433,noise,29.448622629711075,False,Textiles & Apparels,Other Textile Products,78.34898665348491,True,True
EMCURE.NS,1698.5,1700.4499918619792,1655.2111070421006,1619.743994140625,1493.5079996744792,1467.0159985351563,1708.4074183614428,1044.8394369438486,1830.0,True,True,True,True,True,True,True,False,False,58.179582970400844,noise,38.99248327202155,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,91.64607019278299,True,True
