symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
KMEW.NS,2067.5,2063.8499654134116,1864.50831773546,1776.6119848632814,1632.8096565755209,1475.3494927978516,2052.0020383979186,732.7000122070312,2285.39990234375,True,True,True,True,True,True,True,True,False,164.01482115397056,noise,85.22994164398257,False,Engineering Services,Dredging,98.56719367588933,True,True,5053.82,27.41,132572,0.5423
KESORAMIND.NS,13.029999732971191,12.384999990463257,10.95694449212816,10.17080002784729,8.832199993133544,7.976899991035461,12.262595767911565,4.550000190734863,14.260000228881836,True,True,True,True,True,True,True,True,False,162.1730439241877,noise,59.575376772897926,False,Cement & Cement Products,Cement & Cement Products,98.46837944664031,True,True,404.79,2.57,1974905,0.6357
SBC.NS,38.560001373291016,34.86416721343994,33.52416695488824,32.95080013275147,29.52546667734782,27.208549995422363,35.51524568320038,14.210000038146973,39.2400016784668,True,True,True,True,True,True,True,True,False,157.06667582194012,ppv,119.52563061896358,False,Textiles & Apparels,Garments & Apparels,98.2707509881423,True,True,1836.19,45.03,11678691,2.4525
SHEETAL.NS,285.0,280.3375015258789,260.09722264607746,252.40900024414063,201.66933349609374,183.83215850830078,282.9283816290959,109.57594492121324,335.0,True,True,True,True,True,True,True,True,False,153.86241996870103,noise,21.436227224008576,False,Agricultural Food & other Products,Other Agricultural Products,98.22134387351778,True,True,326.5,0.24,8458,0.0738
BLISSGVS.NS,300.3500061035156,282.499994913737,267.2822219000922,251.56699920654296,199.19521708170572,189.2960376739502,286.5446200924312,117.7448072129227,304.0,True,True,True,True,True,True,True,True,False,147.9175573724747,green,122.77177103335141,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,98.02371541501977,True,True,3177.37,54.58,1817322,1.7179
SAKAR.NS,761.5999755859375,666.6499989827474,620.0277777777778,594.3119995117188,473.0819995117188,440.2872499084473,716.841731813457,306.0,829.5999755859375,True,True,True,True,True,True,True,True,False,144.92681964548774,noise,79.0487212589327,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,97.92490118577075,True,True,1671.71,13.61,178652,0.8139
AEROFLEX.NS,403.04998779296875,386.52916717529297,322.04194344414606,298.72879974365236,224.8758002726237,213.7891502380371,378.2617475569022,158.0,458.70001220703125,True,True,True,True,True,True,True,True,False,142.23600855401037,green,105.56493284721964,False,Industrial Products,Iron & Steel Products,97.82608695652173,True,True,5333.59,128.73,3193962,2.4136
NATIONALUM.NS,409.25,403.0250015258789,412.6207529703776,402.80731689453125,335.2808218383789,300.10867378234866,405.26031018435003,168.71956225754178,442.9435720664075,True,True,True,True,True,True,True,True,False,138.86429992126205,noise,37.88801641437123,False,Non - Ferrous Metals,Aluminium,97.77667984189723,True,True,75164.16,517.02,12633409,0.6879
SANSERA.NS,2853.800048828125,2507.425008138021,2430.588907877604,2341.9060107421874,1965.2926627604168,1814.862625732422,2574.9343104549307,1190.3727316947688,2950.0,True,True,True,True,True,True,True,True,False,136.62603047977177,red,393.93798700853887,False,Auto Components,Auto Components & Equipments,97.72727272727273,True,True,17788.32,78.42,274789,0.4408
ABSMARINE.NS,301.3500061035156,242.71250025431314,219.41666666666666,203.54600036621093,197.70533315022786,196.45549964904785,249.63462095314173,124.94999694824219,315.5,True,True,True,True,True,True,True,True,False,135.42969226837158,ppv,855.9590011994329,False,Transport Services,Shipping,97.67786561264822,True,True,739.81,2.52,83708,0.341
PRECWIRE.NS,415.1499938964844,394.41666412353516,377.937498304579,357.9349981689453,284.3619215901693,258.8353056335449,395.9909226564304,168.08525400328446,445.5,True,True,True,True,True,True,True,True,False,133.56427984546642,noise,75.04169558773346,False,Industrial Products,"Aluminium, Copper & Zinc Products",97.62845849802372,True,True,7589.27,39.69,956077,0.523
WHEELS.NS,1677.5,1455.1583353678386,1204.0513916015625,1141.2930004882812,953.7220182291667,911.0889916992187,1511.7403165616226,701.4852759742325,1744.0,True,True,True,True,True,True,True,True,False,131.33905426444937,noise,99.87338881776913,False,Auto Components,Auto Components & Equipments,97.5790513833992,True,True,4098.64,35.28,210286,0.8607
MWL.NS,369.45001220703125,358.92083740234375,312.3972231547038,298.90199951171877,271.67766621907555,255.56749977111815,360.8511019080153,149.82052979225023,377.0,True,True,True,True,True,True,True,True,False,131.1828632547755,ppv,162.29798952959817,False,Metals & Minerals Trading,Trading - Metals,97.5296442687747,True,True,1097.29,3.17,85873,0.2891
AGIIL.NS,383.1000061035156,381.1666666666667,366.34305657280817,348.5610003662109,294.86600016276043,280.5219500732422,382.53506489550267,162.5800018310547,434.3999938964844,True,True,True,True,True,True,True,True,False,130.9083223720091,noise,91.90025929830637,False,Realty,"Residential, Commercial Projects",97.48023715415019,True,True,4788.65,118.78,3100590,2.4805
LAURUSLABS.NS,1343.5,1301.316670735677,1170.3680216471355,1121.451416015625,1048.1939135742186,1003.8558587646485,1310.3515840250955,583.4372683345716,1373.9000244140625,True,True,True,True,True,True,True,True,False,126.87693243568887,noise,81.91092049900458,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,97.4308300395257,True,True,72547.21,267.24,1989135,0.3684
WELINV.NS,1911.800048828125,1745.1500040690105,1504.78611585829,1442.0660009765625,1322.5226627604168,1242.9064978027343,1769.221721693283,800.25,1953.0,True,True,True,True,True,True,True,True,False,125.20909339680011,green,186.8936978495353,False,Finance,Investment Company,97.38142292490119,True,True,700.97,0.16,837,0.0228
POWERINDIA.NS,35555.0,33702.083333333336,31124.027777777777,29342.5,23160.1,22224.185166015624,34189.85268318401,15745.43356535298,36750.0,True,True,True,True,True,True,True,True,False,123.85014812849629,noise,84.11907289354626,False,Electrical Equipment,Heavy Electrical Equipment,97.28260869565217,True,True,158477.04,491.53,138246,0.3102
SENORES.NS,1110.949951171875,1021.4041595458984,916.1999986436632,869.1409973144531,818.2520011393229,788.6207507324219,1047.315531227555,499.54998779296875,1194.4000244140625,True,True,True,True,True,True,True,True,False,120.73315678856358,green,103.19765379029451,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,97.23320158102767,True,True,5116.32,39.18,352696,0.7658
NDLVENTURE.NS,129.24000549316406,123.084166208903,122.1408331129286,120.0997999572754,102.12660008748372,97.3347963142395,124.3862041789925,57.675033669202506,140.0,True,True,True,True,True,True,True,True,False,112.92299833511579,noise,41.2284180914385,False,Finance,Other Financial Services,96.93675889328063,True,True,435.17,0.71,54932,0.1631
NORBTEAEXP.NS,84.13999938964844,79.92916679382324,76.92805586920844,80.3552001953125,77.96933336893717,69.32534999847412,80.03533867369421,30.5,99.3499984741211,True,True,True,True,True,True,True,True,False,112.20679987800666,noise,67.3500141742387,False,Agricultural Food & other Products,Tea & Coffee,96.83794466403161,True,True,130.79,0.05,6005,0.0386
NARMADA.NS,37.61000061035156,36.299166679382324,34.79583337571886,33.98380004882812,28.61626673380534,27.192100048065186,36.014040698116524,15.600000381469727,38.900001525878906,True,True,True,True,True,True,True,True,False,111.29214731675683,ppv,301.2871092802084,True,Food Products,Animal Feed,96.78853754940711,True,True,142.68,1.13,300956,0.7933
DEEDEV.NS,523.7999877929688,485.9541651407878,416.2736112806532,379.5699996948242,278.504799601237,278.3775994873047,485.02864060068737,183.0,523.7999877929688,True,True,True,True,True,True,True,True,False,110.84410225643117,dry,13.211425627112316,False,Industrial Manufacturing,Industrial Products,96.73913043478261,True,True,3628.01,268.68,5129360,7.4056
NGLFINE.NS,2735.800048828125,2369.925008138021,2309.4861111111113,2279.5,1848.335996907552,1737.030415649414,2420.758038149016,978.5933435058594,2879.800048828125,True,True,True,True,True,True,True,True,False,108.85291283320666,ppv,936.0977989283226,True,Pharmaceuticals & Biotechnology,Pharmaceuticals,96.5909090909091,True,True,1690.18,2.69,9850,0.1594
BBOX.NS,955.3499755859375,865.9083353678385,661.4597218831381,614.53,559.2243330891927,542.9644360351563,886.9300532489142,435.04998779296875,981.0,True,True,True,True,True,True,True,True,False,106.54766943540106,noise,85.88070320270735,False,IT - Services,IT Enabled Services,96.44268774703558,True,True,16957.01,89.14,933009,0.5257
THANGAMAYL.NS,3817.300048828125,3796.441691080729,3921.6305474175347,3791.2219921875,3425.9480053710936,3090.7620056152346,3780.2402376566733,1750.0999755859375,4373.0,True,True,True,True,True,True,True,True,False,101.24144052147837,noise,51.317939351362604,False,Consumer Durables,"Gems, Jewellery And Watches",96.24505928853755,True,True,11864.94,50.78,133039,0.428
SYRMA.NS,1038.8499755859375,1040.0458323160808,967.6861063639323,911.9129968261718,825.8236665852864,814.5400680541992,1021.5848301720439,499.0761959610563,1188.0,True,True,True,True,True,True,True,True,False,99.99478290357501,noise,64.17616359968888,False,Industrial Manufacturing,Industrial Products,96.19565217391305,True,True,20010.85,156.79,1509306,0.7835
ANANDRATHI.NS,3575.5,3570.548828125,3527.683363172743,3391.8307568359373,3145.395242513021,3067.909339599609,3571.594139336541,1770.8885665153512,3727.6871364861736,True,True,True,True,True,True,True,True,False,97.6245379533556,noise,36.58528571351762,False,Capital Markets,Financial Products Distributor,96.09683794466403,True,True,29684.03,90.3,252549,0.3042
ATALREAL.NS,29.5,28.567499955495197,26.374999894036186,25.322799911499022,25.1460666402181,23.836949977874756,28.450129233416217,14.619999885559082,29.770000457763672,True,True,True,True,True,True,True,True,False,96.66666666666666,green,127.2006511231991,False,Realty,"Residential, Commercial Projects",95.99802371541502,True,True,365.49,12.12,4108975,3.3165
